id,category,author,title,year,type,url,priority
stiglitz-fortune-2026,economist,Joseph Stiglitz,"AI will make the 'tech bro' class even richer, Nobel laureate Joe Stiglitz says",2026,interview,https://fortune.com/article/why-does-nobel-laureate-joe-stiglitz-think-tech-bro-class-richer/,1
brynjolfsson-fasterplease-2024,economist,Erik Brynjolfsson,"AI, jobs, and productivity: My chat with economist Erik Brynjolfsson",2024,podcast,https://fasterplease.substack.com/p/ai-jobs-and-productivity-my-chat,1
brynjolfsson-fortune-2026,economist,Erik Brynjolfsson,Stanford's original AI guru says productivity liftoff has begun,2026,interview,https://fortune.com/2026/02/15/ai-productivity-liftoff-doubling-2025-jobs-report-transition-harvest-phase-j-curve/,1
brynjolfsson-npr-2025,economist,Erik Brynjolfsson,"AI could widen the wealth gap and wipe out entry-level jobs, expert says",2025,interview,https://www.npr.org/2025/08/05/nx-s1-5485286/ai-jobs-economy-wealth-gap,1
korinek-sffed-2025,economist,Anton Korinek,The Economics of Transformative AI,2025,speech,https://www.frbsf.org/news-and-media/events/2025/04/anton-korinek-economics-of-transformative-ai/,1
korinek-richmondfed-2025,economist,Anton Korinek,Econ Focus Interview: Anton Korinek,2025,interview,https://www.richmondfed.org/publications/research/econ_focus/2025/q4_interview,1
korinek-conversableeconomist-2025,economist,Anton Korinek,AI is Coming: Interview with Anton Korinek,2025,interview,https://conversableeconomist.com/2025/12/15/ai-is-coming-interview-with-anton-sablik/,1
cowen-freepress-2025,economist,Tyler Cowen,Tyler Cowen: The Future Belongs to AI Maniacs,2025,essay,https://www.thefp.com/p/tyler-cowen-ai-maniacs-future-economy,1
cowen-marginalrevolution-2025,economist,Tyler Cowen,Why I think AI take-off is relatively slow,2025,blog,https://marginalrevolution.com/marginalrevolution/2025/02/why-i-think-ai-take-off-is-relatively-slow.html,1
mokyr-a16z-2025,economist,Joel Mokyr,How technological progress leads to economic growth,2025,interview,https://a16zcrypto.com/posts/article/joel-mokyr-tech-progress-economic-growth/,1
mokyr-caixin-2025,economist,Joel Mokyr,"Nobel Laureate Mokyr on AI, Innovation and the Uneasy Marriage of Tech and State",2025,interview,https://www.caixinglobal.com/2025-11-03/cover-story-nobel-prize-winner-joel-mokyr-on-ai-innovation-and-the-uneasy-bond-between-technological-change-and-government-102378441.html,1
gordon-marketplace-2025,skeptic,Robert Gordon,Economists are betting on an AI productivity boom,2025,interview,https://www.marketplace.org/story/2025/03/20/economists-are-betting-on-an-ai-productivity-boom,2
frey-bcghenderson-2025,economist,Carl Benedikt Frey,How Progress Ends with Carl Benedikt Frey,2025,interview,https://bcghendersoninstitute.com/how-progress-ends-with-carl-benedikt-frey/,1
frey-wef-2025,economist,Carl Benedikt Frey,"AI may spark a new era of progress, but that depends on more than just the tech",2025,podcast,https://www.weforum.org/podcasts/radio-davos/episodes/carl-benedikt-frey-ai-work-jobs-economics/,1
coyle-bloomberg-2025,economist,Diane Coyle,Measuring AI's Effects on Productivity Is Tough. Here's Why,2025,essay,https://www.bloomberg.com/news/articles/2025-03-20/measuring-ai-s-effects-on-productivity-is-tough-here-s-why,1
coyle-projectsyndicate-2025,economist,Diane Coyle,Measuring AI's Economic Impact,2025,essay,https://www.project-syndicate.org/commentary/is-ai-boom-real-or-just-another-speculative-bubble-by-diane-coyle-2025-10,1
rodrik-koreatimes-2026,economist,Dani Rodrik,The real choice confronting developing countries,2026,essay,https://www.koreatimes.co.kr/opinion/20260607/the-real-choice-confronting-developing-countries,3
susskind-futureoflife-2025,economist,Daniel Susskind,Preparing for an AI Economy,2025,podcast,https://futureoflife.org/podcast/preparing-for-an-ai-economy-with-daniel-susskind/,1
webb-80000hours-2023,economist,Michael Webb,"Michael Webb on whether AI will soon cause job loss, lower incomes, and higher inequality — or the opposite",2023,podcast,https://80000hours.org/podcast/episodes/michael-webb-ai-jobs-labour-market/,1
oreilly-radar-2026,economist,Tim O'Reilly,Scenario Planning for AI and the Jobless Future,2026,essay,https://www.oreilly.com/radar/scenario-planning-for-ai-and-the-jobless-future/,2
stevenson-digitalistpapers-2025,economist,Betsey Stevenson,What Is There to Fear in a Post AGI World,2025,essay,https://www.digitalistpapers.com/volume2,1
goolsbee-chicagofed-2025,economist,Austan Goolsbee,Remarks on Productivity Growth and Monetary Policy,2025,speech,https://www.chicagofed.org/publications/speeches/2025/feb-28-siepr-economic-summit,1
goolsbee-conversableeconomist-2025,economist,Austan Goolsbee,"Interview with Austan Goolsbee: Being at the Fed, House Prices, AI, and More",2025,interview,https://conversableeconomist.com/2025/06/26/interview-with-austan-goolsbee-a-view-from-the-fed/,1
cochrane-grumpyeconomist-airegulation-2024,economist,John Cochrane,AI regulation,2024,blog,https://www.grumpy-economist.com/p/ai-regulation,2
cochrane-grumpyeconomist-justrelax-2024,economist,John Cochrane,"AI, Society, and Democracy: Just Relax",2024,essay,https://www.grumpy-economist.com/p/ai-society-and-democracy-just-relax,2
noahsmith-noahpinion-aijobsagain-2025,economist,Noah Smith,"AI and jobs, again",2025,blog,https://www.noahpinion.blog/p/ai-and-jobs-again,1
noahsmith-noahpinion-stoppretending-2025,economist,Noah Smith,Stop pretending you know what AI does to the economy,2025,blog,https://www.noahpinion.blog/p/stop-pretending-you-know-what-ai,1
yglesias-slowboring-willaitakejob-2023,economist,Matthew Yglesias,Will A.I. take your job? Mine? Everyone's?,2023,blog,https://www.slowboring.com/p/will-ai-take-your-job-mine-everyones,1
yglesias-slowboring-jobloss-2025,economist,Matthew Yglesias,It's time to take AI job loss seriously,2025,blog,https://www.slowboring.com/p/its-time-to-take-ai-job-loss-seriously,1
delong-substack-bubbleendgame-2025,economist,Brad DeLong,"The AI-Bubble's Most Likely Endgame Looks to Be Not Apocalypse, But an Awful Lot of Useful Compost",2025,blog,https://braddelong.substack.com/p/the-ai-bubbles-most-likely-endgame,1
delong-fortune-2025,economist,Brad DeLong,Top economist Brad DeLong to recent college grads: Don't blame AI for job struggles,2025,interview,https://fortune.com/2025/08/02/dont-blame-ai-college-graduates-cant-find-jobs-blame-economy/,1
chadjones-princeton-2026,economist,Chad Jones,Past Automation and Future AI: How Weak Links Tame the Growth Explosion,2026,speech,https://economics.princeton.edu/events/chad-jones-and-chris-tonetti-on-past-automation-and-future-ai-how-weak-links-tame-the-growth-explosion/,1
chadjones-singjupost-2024,economist,Chad Jones,A.I. and Our Economic Future (Transcript),2024,speech,https://singjupost.com/professor-chad-jones-a-i-and-our-economic-future-transcript/,2
benjones-govai-2023,economist,Ben Jones,Ben Jones & Chad Jones on Economic Growth in the Long Run: AI Explosion or an Empty Planet?,2023,blog,https://www.governance.ai/post/unfinished-ben-jones-chad-jones-on-economic-growth-in-the-long-run-artificial-intelligence-explosion-or-an-empty-planet,2
aghion-cepr-2025,economist,Philippe Aghion,Should we be afraid of AI?,2025,speech,https://cepr.org/events/emu-lab-annual-lecture-philippe-aghion-should-we-be-afraid-ai,1
aghion-lse-2026,economist,Philippe Aghion,"Creative destruction, AI, and the European recovery",2026,speech,https://www.lse.ac.uk/lse-player/creative-destruction-ai-and-the-european-recovery,1
restrepo-yale-2026,economist,Pascual Restrepo,"Pascual Restrepo on AI, automation, and the future of work",2026,interview,https://economics.yale.edu/news/260317/pascual-restrepo-ai-automation-and-future-work,1
restrepo-fortune-2026,economist,Pascual Restrepo,A Yale economist says AGI won't automate most jobs—because they're not worth the trouble,2026,interview,https://fortune.com/2026/04/04/ai-jobs-future-not-important-enough-to-be-automated-yale/,1
deming-forkedlightning-shortingapocalypse-2025,economist,David Deming,Shorting the AI jobs apocalypse,2025,blog,https://forklightning.substack.com/p/shorting-the-ai-jobs-apocalypse,1
deming-forkedlightning-aihumanteams-2025,economist,David Deming,AI-human teams and the future of work,2025,blog,https://forklightning.substack.com/p/ai-human-teams-and-the-future-of,1
brookings-econactivity-2025,economist,Dimitris Papanikolaou & Lawrence Schmidt,What jobs will be most affected by AI?,2025,podcast,https://www.brookings.edu/articles/what-jobs-will-be-most-affected-by-ai/,2
brookings-nodataapocalypse-2025,economist,Brookings Institution,New data show no AI jobs apocalypse—for now,2025,essay,https://www.brookings.edu/articles/new-data-show-no-ai-jobs-apocalypse-for-now/,2
